path_id,user_id,path,n_touches,converted
6924,18578,ctx_category > influencer > retarget,3,1
6925,5842,influencer > cpa > retarget,3,1
6926,23108,influencer > social > social > social > cpa > retarget,6,1
6927,8886,influencer > retarget,2,1
6928,24190,cpa > cpa > influencer > retarget,4,1
6929,14387,influencer > influencer > retarget,3,1
6930,12093,influencer > influencer > retarget > ctx_category > retarget > retarget,6,1
6931,33473,influencer > cpa > retarget,3,1
6932,12379,ctx_brand > retarget,2,1
6933,1788,ctx_category > retarget > social > retarget,4,1
6934,13109,influencer > social > retarget,3,1
6935,28056,retarget > ctx_brand,2,1
6936,4187,ctx_category > retarget > retarget,3,1
6937,21121,influencer > social > social > cpa > retarget,5,1
6938,39693,ctx_brand > retarget,2,1
6939,22910,influencer > social > ctx_brand > retarget,4,1
6940,39500,ctx_category > retarget > ctx_brand,3,1
6941,34992,influencer > ctx_category > social > retarget,4,1
6942,31728,retarget > influencer > ctx_category > retarget,4,1
6943,32761,influencer > cpa > retarget,3,1
6944,25709,social > influencer > ctx_brand > social > retarget,5,1
6945,34310,influencer > ctx_category > ctx_category > retarget,4,1
6946,24646,influencer > retarget > ctx_category > ctx_brand > retarget,5,1
6947,36260,ctx_category > retarget,2,1
6948,13678,influencer > ctx_category > retarget,3,1
6949,9394,cpa > influencer > retarget > cpa > ctx_category > social > retarget,7,1
6950,21304,influencer > ctx_category > cpa > ctx_brand > retarget,5,1
6951,34030,ctx_brand > retarget,2,1
6952,19715,retarget > ctx_brand > retarget,3,1
6953,27465,retarget > ctx_brand > retarget,3,1
6954,10453,ctx_brand > ctx_category > retarget,3,1
6955,22948,cpa > retarget > cpa > retarget,4,1
6956,14297,influencer > ctx_brand > retarget,3,1
6957,27879,influencer > ctx_brand > retarget,3,1
6958,34743,ctx_category > retarget > cpa > retarget,4,1
6959,11235,retarget > retarget > ctx_category > retarget,4,1
6960,6453,influencer,1,1
6961,21327,cpa > retarget > influencer > cpa > retarget,5,1
6962,35467,ctx_brand > retarget,2,1
6963,32766,cpa > retarget,2,1
6964,24283,ctx_category > social > ctx_category > retarget,4,1
6965,22136,ctx_brand > ctx_brand > ctx_category > retarget,4,1
6966,7753,influencer > social > retarget,3,1
6967,6709,cpa > ctx_brand > retarget,3,1
6968,27596,social > ctx_brand > retarget,3,1
6969,12432,retarget > social > ctx_category > retarget,4,1
6970,17947,influencer > ctx_category > retarget,3,1
6971,24834,ctx_brand > social > ctx_brand > influencer > retarget,5,1
6972,33717,cpa > retarget,2,1
6973,28611,ctx_category > cpa > retarget > retarget > retarget,5,1
6974,6055,influencer > ctx_brand > influencer > retarget,4,1
6975,6523,influencer > organic > retarget,3,1
6976,865,cpa > retarget,2,1
6977,35263,influencer > retarget > ctx_brand > retarget,4,1
6978,25083,organic,1,1
6979,38629,organic > retarget,2,1
6980,1781,influencer > cpa > ctx_brand > ctx_brand > ctx_brand > retarget,6,1
6981,36527,influencer > cpa > retarget,3,1
6982,13055,influencer > retarget,2,1
6983,19167,cpa > retarget,2,1
6984,19496,cpa > ctx_category > retarget,3,1
6985,12858,influencer > cpa > cpa,3,1
6986,24709,organic > retarget,2,1
6987,26504,influencer > cpa > social > ctx_category > retarget,5,1
6988,1709,retarget > retarget > social > cpa > retarget,5,1
6989,23954,ctx_brand > ctx_brand > cpa > retarget,4,1
6990,24883,influencer > influencer > ctx_category > ctx_category > ctx_brand,5,1
6991,20662,cpa > cpa > retarget,3,1
6992,86,influencer > ctx_brand > retarget,3,1
6993,13157,cpa > ctx_brand > retarget,3,1
6994,9021,organic > retarget,2,1
6995,12233,ctx_category > retarget,2,1
6996,19584,influencer > ctx_brand > social > retarget,4,1
6997,34720,social > retarget > retarget,3,1
6998,5859,social > cpa > retarget > retarget,4,1
6999,36758,influencer > retarget > ctx_brand > ctx_category > retarget,5,1
7000,34336,influencer > influencer > ctx_category,3,1
7001,33254,influencer > retarget > ctx_category > retarget,4,1
7002,14562,social > cpa > retarget,3,1
7003,12723,influencer,1,1
7004,17029,influencer > ctx_category > retarget > retarget,4,1
7005,3695,influencer > ctx_category > retarget > retarget,4,1
7006,9989,influencer > retarget > ctx_brand > social > retarget,5,1
7007,7012,ctx_brand > social > retarget,3,1
7008,32217,influencer > cpa > cpa > retarget,4,1
7009,32823,ctx_category > ctx_brand > retarget > retarget,4,1
7010,30052,cpa > ctx_category > cpa > retarget,4,1
7011,30802,cpa > retarget,2,1
7012,21445,cpa > retarget > retarget,3,1
7013,1909,retarget > cpa > cpa > ctx_brand > retarget,5,1
7014,30406,ctx_category > retarget > retarget,3,1
7015,38584,influencer > organic > retarget,3,1
7016,33042,ctx_brand > retarget > ctx_category > influencer > retarget,5,1
7017,4146,influencer > social > social > retarget,4,1
7018,12248,social > cpa,2,1
7019,27911,influencer > ctx_brand > ctx_category > ctx_brand > retarget,5,1
7020,30438,influencer > influencer > influencer > influencer > retarget,5,1
7021,9991,ctx_brand > retarget,2,1
7022,36286,ctx_brand > ctx_category > ctx_category > retarget,4,1
7023,33237,influencer > ctx_category > retarget,3,1
7024,15010,ctx_brand > retarget,2,1
7025,780,influencer > ctx_category > cpa > retarget,4,1
7026,17684,social > ctx_category > retarget,3,1
7027,2377,influencer > ctx_category > ctx_category > retarget,4,1
7028,33443,retarget > ctx_brand > ctx_brand > ctx_category > ctx_brand > retarget,6,1
7029,12282,social > ctx_category > social > retarget,4,1
7030,11656,influencer > retarget > retarget,3,1
7031,30581,influencer > retarget > cpa > influencer > influencer > cpa > retarget,7,1
7032,13389,influencer > cpa > ctx_category > retarget,4,1
7033,25795,ctx_category > retarget,2,1
7034,36066,influencer > social > ctx_category > retarget,4,1
7035,16242,ctx_category > retarget,2,1
7036,27176,influencer > ctx_category > ctx_brand > ctx_category > ctx_category,5,1
7037,39977,influencer > ctx_category > retarget,3,1
7038,8347,organic > retarget,2,1
7039,17105,influencer > ctx_category > ctx_brand > cpa > retarget,5,1
7040,16536,influencer > influencer > retarget > ctx_brand > ctx_brand > retarget,6,1
7041,35326,organic > retarget,2,1
7042,13915,influencer > ctx_brand > influencer > retarget,4,1
7043,3674,retarget,1,1
7044,17195,ctx_category > retarget > retarget,3,1
7045,24336,cpa > ctx_category > retarget,3,1
7046,25051,retarget > social > retarget,3,1
7047,2651,retarget > retarget > retarget > social > ctx_category > retarget > retarget > retarget,8,1
7048,31478,ctx_brand > influencer > social > retarget,4,1
7049,22937,influencer > influencer > retarget > retarget,4,1
7050,37724,influencer > influencer > social > retarget,4,1
7051,14650,cpa > ctx_brand > retarget,3,1
7052,10520,ctx_category > retarget,2,1
7053,9682,influencer > ctx_category > ctx_brand > influencer > ctx_brand > retarget,6,1
7054,15128,social > retarget,2,1
7055,23128,retarget > ctx_category > retarget,3,1
7056,104,influencer > retarget > ctx_brand > retarget,4,1
7057,33113,ctx_category > retarget > cpa > retarget,4,1
7058,35237,ctx_category > retarget,2,1
7059,39300,influencer > influencer > retarget > ctx_brand > influencer > retarget,6,1
7060,15284,retarget > retarget,2,1
7061,35748,influencer > influencer > cpa > ctx_brand > social > cpa > retarget,7,1
7062,20786,influencer > ctx_category > retarget,3,1
7063,6454,cpa > ctx_category > ctx_brand > retarget,4,1
7064,10486,ctx_category > influencer > ctx_category > retarget > ctx_category > ctx_brand > cpa > retarget,8,1
7065,8375,ctx_brand > retarget > ctx_category > ctx_brand > retarget,5,1
7066,21740,influencer > ctx_category,2,1
7067,38661,influencer > ctx_brand > retarget,3,1
7068,14086,ctx_brand > retarget > social > ctx_category,4,1
7069,14537,ctx_brand > retarget > ctx_category,3,1
7070,39674,ctx_category > ctx_category > retarget,3,1
7071,35946,influencer > ctx_category > ctx_brand > ctx_category > retarget,5,1
7072,35708,influencer > ctx_category > ctx_category > retarget,4,1
7073,36635,ctx_category > social > ctx_category > cpa > retarget,5,1
7074,29805,influencer > retarget > influencer > retarget > cpa > retarget,6,1
7075,14074,influencer > ctx_category > social > retarget > cpa > retarget,6,1
7076,10617,cpa > retarget,2,1
7077,12081,ctx_category > retarget > ctx_category,3,1
7078,15833,influencer > organic,2,1
7079,14753,influencer > retarget > retarget,3,1
7080,14679,influencer > ctx_category > ctx_category > social > retarget,5,1
7081,8555,influencer > retarget > retarget,3,1
7082,26232,influencer > social > retarget > retarget > retarget,5,1
7083,28709,influencer > retarget > cpa > influencer > ctx_brand > cpa > retarget,7,1
7084,5257,social > retarget > influencer > retarget > retarget,5,1
7085,2701,social > retarget,2,1
7086,24498,influencer > retarget > ctx_brand > ctx_brand > retarget,5,1
7087,16025,ctx_category,1,1
7088,39481,ctx_category > social > ctx_category > influencer > influencer > retarget,6,1
7089,18669,influencer > ctx_brand,2,1
7090,12163,ctx_category > retarget,2,1
7091,14488,cpa > social > retarget,3,1
7092,34395,cpa > ctx_brand > retarget,3,1
7093,9998,ctx_category > retarget > retarget > cpa > retarget,5,1
7094,27407,ctx_brand > retarget,2,1
7095,28854,cpa > ctx_category,2,1
7096,2494,ctx_brand > ctx_category > ctx_brand > retarget,4,1
7097,29839,ctx_brand > retarget,2,1
7098,26275,retarget > influencer > ctx_category > retarget,4,1
7099,37365,influencer > social > influencer > retarget,4,1
7100,14454,influencer > influencer > ctx_brand > influencer > retarget,5,1
7101,6881,cpa > cpa > cpa > cpa > retarget,5,1
7102,33227,retarget > ctx_brand > ctx_brand > retarget,4,1
7103,39372,ctx_category > ctx_category > retarget,3,1
7104,38890,ctx_category > cpa > retarget,3,1
7105,17450,social > retarget > retarget,3,1
7106,13720,retarget,1,1
7107,7931,retarget > ctx_category > retarget,3,1
7108,19388,ctx_category > cpa > cpa > social,4,1
7109,25090,ctx_brand > ctx_category > cpa,3,1
7110,6362,influencer > social > retarget,3,1
7111,7935,retarget > influencer > influencer > retarget,4,1
7112,15823,influencer > ctx_brand > retarget > ctx_brand > ctx_brand,5,1
7113,29271,ctx_category > ctx_brand > retarget,3,1
7114,5852,retarget > ctx_brand,2,1
7115,30131,cpa > influencer > social > cpa > retarget,5,1
7116,27293,influencer > influencer > retarget,3,1
7117,12459,retarget > retarget,2,1
7118,30576,retarget > ctx_brand > influencer > retarget,4,1
7119,1308,retarget > ctx_brand > cpa > ctx_brand > retarget,5,1
7120,19473,influencer > ctx_brand > ctx_brand > retarget,4,1
7121,5473,ctx_brand > ctx_category > cpa > ctx_category > retarget > retarget,6,1
7122,34045,ctx_category > cpa > influencer > social > retarget,5,1
7123,24830,influencer > cpa > influencer > retarget,4,1
7124,37515,social > retarget,2,1
7125,12061,organic > retarget,2,1
7126,3531,cpa > ctx_category > cpa > retarget,4,1
7127,36595,cpa > retarget,2,1
7128,19343,ctx_brand > ctx_category > retarget,3,1
7129,23989,influencer > organic > retarget,3,1
7130,22093,ctx_category > retarget > retarget,3,1
7131,32035,organic > retarget,2,1
7132,6625,ctx_category > retarget,2,1
7133,14937,ctx_brand > ctx_brand > ctx_category > retarget,4,1
7134,31423,ctx_category > influencer > retarget,3,1
7135,6702,influencer > ctx_category > social > retarget > retarget,5,1
7136,4489,influencer > ctx_brand > social > retarget,4,1
7137,7111,influencer > ctx_brand > ctx_category,3,1
7138,10020,ctx_category,1,1
7139,11876,organic > retarget,2,1
7140,7617,cpa > ctx_category > ctx_brand > retarget,4,1
7141,7591,social > cpa > retarget,3,1
7142,32927,influencer > ctx_category > retarget > retarget,4,1
7143,14635,influencer > retarget > cpa > influencer > ctx_brand > retarget,6,1
7144,39974,retarget > retarget > ctx_brand > retarget > cpa > influencer > influencer > retarget,8,1
7145,12107,ctx_category > cpa > influencer > cpa > retarget,5,1
7146,16626,retarget > cpa > retarget > social > social > retarget,6,1
7147,17830,ctx_brand > ctx_brand > ctx_brand > retarget,4,1
7148,36544,retarget > ctx_brand > social > ctx_category > retarget,5,1
7149,7854,influencer > retarget > ctx_category > cpa > retarget,5,1
7150,19647,ctx_category > influencer > ctx_brand > influencer > ctx_category > ctx_category > retarget,7,1
7151,1507,cpa > cpa > ctx_category > retarget,4,1
7152,10469,social > retarget > retarget,3,1
7153,30040,influencer > social > ctx_category > ctx_category > retarget,5,1
7154,34662,influencer > social > social > ctx_category > retarget,5,1
7155,15313,retarget > ctx_brand > ctx_brand > social > ctx_brand > retarget > retarget,7,1
7156,20901,organic > retarget,2,1
7157,33341,organic > retarget,2,1
7158,38031,ctx_category > retarget > retarget,3,1
7159,20092,social > retarget,2,1
7160,30499,retarget > retarget > retarget,3,1
7161,22706,retarget > ctx_category > retarget > retarget,4,1
7162,31971,ctx_category > ctx_brand > ctx_category,3,1
7163,5737,influencer > influencer > retarget,3,1
7164,32651,organic > retarget,2,1
7165,5181,ctx_category > ctx_brand > cpa > ctx_brand > social > retarget,6,1
7166,21282,ctx_category > ctx_brand > cpa > retarget,4,1
7167,3868,influencer > cpa > retarget,3,1
7168,9783,cpa > cpa > cpa > retarget,4,1
7169,34166,organic > retarget,2,1
7170,29635,influencer > ctx_brand > ctx_category > cpa > retarget,5,1
7171,21049,ctx_category > cpa > retarget,3,1
7172,31498,retarget > ctx_brand > retarget,3,1
7173,18778,organic > retarget,2,1
7174,10728,organic,1,1
7175,32866,ctx_brand > social > ctx_category > retarget,4,1
7176,21603,influencer > retarget > cpa > ctx_category > retarget,5,1
7177,21830,influencer > ctx_category > influencer > retarget,4,1
7178,26674,influencer > ctx_brand > influencer > ctx_brand > influencer > retarget > ctx_brand > retarget,8,1
7179,30133,retarget > influencer > retarget,3,1
7180,21795,influencer > ctx_category,2,1
7181,6196,influencer > ctx_brand > retarget,3,1
7182,18346,retarget > social > retarget,3,1
7183,17020,cpa > retarget,2,1
7184,13213,social > retarget > retarget,3,1
7185,22034,retarget > cpa > retarget > retarget,4,1
7186,1930,influencer > influencer > ctx_category,3,1
7187,13523,influencer > ctx_category > retarget,3,1
7188,37664,ctx_brand > retarget > retarget,3,1
7189,19649,cpa > ctx_brand,2,1
7190,26902,influencer > retarget > retarget,3,1
7191,924,ctx_brand > retarget > retarget,3,1
7192,14984,influencer > social > retarget,3,1
7193,14235,ctx_brand > retarget,2,1
7194,15484,retarget > retarget > influencer > retarget,4,1
7195,23606,ctx_category > ctx_brand > cpa > cpa,4,1
7196,18742,influencer > social > ctx_category > social > ctx_brand > retarget,6,1
7197,26591,influencer > cpa > retarget > retarget,4,1
7198,25386,cpa > cpa > ctx_brand > retarget,4,1
7199,14259,social > social > retarget,3,1
7200,31357,ctx_category > retarget > retarget > retarget,4,1
7201,14655,influencer > ctx_category > retarget,3,1
7202,18849,influencer > retarget > retarget,3,1
7203,7355,ctx_brand > retarget > social > social > ctx_brand > retarget,6,1
7204,23761,retarget > social > retarget,3,1
7205,1727,retarget > retarget > ctx_category > retarget,4,1
7206,9207,influencer > retarget > ctx_category,3,1
7207,13089,ctx_brand > cpa > ctx_brand > ctx_category > retarget,5,1
7208,25610,ctx_category > ctx_brand > ctx_category > retarget > ctx_category > retarget,6,1
7209,22700,ctx_category > ctx_category > ctx_category,3,1
7210,10033,influencer > ctx_brand,2,1
7211,39205,organic,1,1
7212,8379,social > ctx_brand > ctx_brand > ctx_category > cpa > retarget,6,1
7213,4156,ctx_category > ctx_brand > cpa > ctx_category > social > retarget,6,1
7214,8269,retarget > influencer > ctx_brand > influencer > retarget,5,1
7215,3019,influencer > ctx_brand > ctx_brand > retarget > retarget,5,1
7216,26449,influencer > retarget,2,1
7217,25310,influencer > social > cpa > retarget > ctx_brand,5,1
7218,20883,ctx_category > retarget,2,1
7219,17016,influencer > ctx_brand > ctx_category,3,1
7220,21671,retarget > ctx_category > retarget > influencer > retarget > retarget,6,1
7221,37505,influencer > ctx_category > ctx_category > retarget > retarget,5,1
7222,35014,ctx_category > retarget,2,1
7223,21517,influencer > cpa > influencer,3,1
7224,9903,social > retarget > ctx_brand > social > social > retarget,6,1
