user_id,channel,group,n_orders_before,days_since_last_order,promo_hunter,second_order_30d
18235,organic,control,3,25.7,0,0
39332,ctx_category,treatment,5,6.3,0,1
37826,organic,treatment,6,9.1,0,1
2301,organic,treatment,6,9.2,1,0
39959,organic,treatment,3,21.2,0,0
8066,organic,control,4,19.5,1,0
32136,organic,treatment,3,15.1,1,1
2915,organic,control,5,6.0,0,1
18420,organic,treatment,3,17.5,1,0
14443,organic,treatment,8,6.0,0,0
29323,cpa,treatment,1,20.7,0,0
35637,organic,treatment,7,7.9,0,0
14574,organic,treatment,2,25.8,0,0
17768,ctx_category,treatment,5,6.5,1,0
31965,ctx_brand,treatment,6,2.9,0,1
33895,influencer,treatment,7,7.1,0,0
32478,ctx_category,control,7,2.3,0,0
14453,ctx_brand,treatment,4,14.2,0,1
29378,organic,control,7,5.9,0,1
4986,ctx_brand,treatment,6,5.2,0,0
39300,organic,treatment,7,4.0,0,1
8169,organic,treatment,4,15.5,0,1
28246,organic,control,7,9.8,0,1
14061,cpa,treatment,5,1.0,0,0
7969,organic,treatment,4,11.2,0,1
4097,social,treatment,3,18.1,0,0
15325,tv,treatment,6,2.9,0,1
32401,ctx_category,treatment,3,23.5,0,1
15986,ctx_category,control,8,6.3,0,1
17050,organic,control,7,6.6,0,0
38556,organic,control,3,14.0,0,1
28185,ctx_brand,treatment,6,8.6,0,0
17897,ctx_category,treatment,6,11.8,0,1
5944,cpa,treatment,3,22.7,0,0
35511,organic,treatment,5,3.6,0,0
4661,ctx_brand,treatment,10,6.5,0,1
36445,ctx_brand,control,5,4.5,0,0
8645,ctx_brand,treatment,4,14.8,0,0
37735,ctx_category,treatment,6,8.0,0,0
6099,cpa,control,6,2.7,0,0
38767,organic,control,9,1.9,0,0
31411,ctx_category,treatment,9,3.3,0,1
35858,organic,control,7,7.2,0,0
33447,organic,treatment,3,22.3,0,1
31728,organic,treatment,1,23.0,0,0
26425,organic,treatment,5,21.9,0,0
22939,ctx_brand,treatment,3,17.0,0,1
18648,organic,control,6,2.4,0,1
24134,ctx_brand,control,5,2.2,0,1
5806,ctx_category,treatment,6,1.0,0,1
23483,cpa,control,4,13.9,1,0
3397,influencer,control,8,3.0,0,0
3111,organic,control,5,17.4,0,0
1712,ctx_category,control,6,2.7,0,1
30530,ctx_category,control,3,22.1,0,0
3001,organic,treatment,3,18.8,0,0
39287,ctx_category,control,6,8.8,0,1
5747,ctx_category,control,6,7.3,0,0
29339,ctx_category,control,3,22.4,0,0
21988,organic,treatment,6,17.4,0,1
3974,organic,control,8,3.3,0,1
22321,organic,treatment,3,19.1,1,0
32847,organic,treatment,6,8.1,0,1
8365,cpa,treatment,7,5.2,0,1
6849,ctx_category,control,6,4.0,1,0
24235,ctx_brand,control,2,19.2,0,0
14002,ctx_brand,treatment,8,9.6,0,1
39231,organic,treatment,4,15.5,1,1
15558,social,control,3,19.4,1,0
19807,influencer,treatment,2,15.1,0,1
35407,ctx_brand,treatment,5,1.9,0,1
28742,social,treatment,2,24.7,0,0
12197,influencer,control,3,25.3,0,0
8150,organic,treatment,3,17.7,0,0
18170,organic,treatment,1,17.6,0,0
2853,organic,treatment,6,5.0,0,0
10733,ctx_brand,control,5,3.9,1,1
14762,organic,control,7,11.0,0,0
7086,organic,control,1,25.5,0,0
22926,organic,treatment,7,4.5,0,1
29185,ctx_brand,control,3,23.9,0,0
17956,organic,control,3,19.0,0,0
13486,organic,treatment,9,8.0,1,0
36590,organic,treatment,3,17.1,0,0
5779,organic,treatment,2,17.4,0,0
16111,organic,control,1,18.9,0,0
26400,organic,control,7,6.5,1,1
8545,organic,treatment,6,9.1,1,1
17839,ctx_category,treatment,6,3.6,0,0
33226,organic,treatment,2,26.5,0,0
34899,organic,control,4,16.4,0,0
23059,organic,control,5,10.4,0,1
12552,tv,treatment,1,25.5,0,0
25216,ctx_category,treatment,7,7.1,0,1
20833,organic,treatment,5,2.7,0,0
25850,organic,treatment,4,14.9,0,1
16652,organic,treatment,3,27.5,0,0
7335,organic,treatment,5,4.0,0,1
18702,social,treatment,4,28.2,1,0
34067,organic,treatment,7,4.3,0,0
6555,organic,treatment,6,8.7,0,0
5690,ctx_brand,control,6,5.3,0,0
34379,ctx_brand,treatment,5,9.8,0,1
24112,organic,treatment,3,15.5,0,0
33164,ctx_category,control,2,20.6,0,0
15868,social,treatment,9,5.9,0,0
8177,ctx_brand,treatment,6,6.4,1,0
27781,organic,treatment,9,10.2,0,0
39821,social,treatment,6,5.2,1,0
3020,organic,control,5,3.2,0,0
24908,organic,treatment,2,24.3,0,0
33340,organic,treatment,3,19.1,0,0
32581,organic,control,5,15.6,0,0
30970,ctx_brand,treatment,3,14.3,0,0
36572,influencer,treatment,8,9.0,0,1
33472,organic,control,1,21.0,0,0
13990,social,control,6,5.0,0,0
98,ctx_brand,treatment,2,8.2,0,1
26615,organic,control,4,20.4,0,0
15090,organic,control,6,2.8,0,0
6290,ctx_brand,control,5,6.7,0,1
12717,ctx_brand,treatment,8,5.0,0,0
26548,cpa,control,6,7.3,1,1
28974,cpa,treatment,5,16.2,1,0
5497,social,control,8,13.0,0,0
28477,ctx_category,control,11,5.0,0,1
28272,influencer,control,5,21.8,0,0
4621,ctx_brand,control,6,4.2,0,0
12256,ctx_brand,control,6,3.1,0,1
18528,ctx_brand,treatment,6,8.4,0,1
13352,ctx_category,control,7,7.8,0,1
14251,organic,treatment,7,4.6,0,0
36398,social,treatment,7,5.7,0,1
10071,organic,treatment,5,2.2,0,1
18848,organic,treatment,5,3.5,0,1
3161,social,control,6,6.9,0,1
37077,organic,treatment,3,17.1,0,0
39280,ctx_brand,control,9,6.4,0,0
1680,organic,treatment,5,6.0,0,1
34611,social,control,7,5.0,1,1
26164,organic,control,8,3.8,0,0
10910,organic,control,5,3.3,0,1
28881,ctx_category,treatment,6,2.5,1,0
4198,ctx_category,control,3,17.0,1,0
7249,cpa,treatment,8,6.9,1,1
21944,organic,control,7,9.5,0,0
6769,cpa,treatment,3,14.6,0,0
16609,organic,treatment,6,5.2,0,0
362,organic,treatment,7,7.4,0,1
32486,social,treatment,6,3.9,0,1
37645,organic,control,6,6.0,0,0
28468,ctx_category,treatment,6,5.9,0,1
17105,ctx_category,control,9,5.1,0,1
26433,organic,control,6,3.8,0,0
5074,influencer,control,8,1.6,0,1
23610,ctx_category,control,7,3.7,0,1
8746,organic,treatment,2,23.7,0,0
37439,ctx_category,control,6,1.6,0,1
1617,ctx_brand,control,5,13.2,0,0
21561,organic,control,6,4.2,0,1
11801,cpa,control,6,8.3,1,0
38409,organic,control,4,17.8,0,1
32377,organic,treatment,6,5.1,1,1
31531,organic,treatment,9,8.5,0,1
38269,influencer,treatment,5,15.3,0,0
15258,ctx_category,treatment,7,2.4,0,1
7779,ctx_category,control,3,13.4,1,1
22272,organic,control,8,1.2,0,0
21795,organic,control,3,10.1,0,0
1558,organic,control,5,11.4,0,1
31923,ctx_brand,control,1,14.0,0,0
26158,organic,treatment,1,25.5,0,0
38813,organic,control,7,8.6,0,0
24407,organic,control,7,8.9,0,1
23069,cpa,treatment,7,4.8,1,1
561,ctx_category,treatment,3,19.4,0,0
13785,organic,treatment,7,7.1,1,1
10963,cpa,treatment,5,6.5,1,1
28664,social,control,7,9.3,0,1
23207,ctx_brand,control,6,7.0,0,0
39734,social,control,5,29.4,1,0
13922,ctx_brand,treatment,6,1.0,0,0
20855,ctx_brand,control,7,9.9,0,0
36582,organic,treatment,7,3.5,0,1
18369,ctx_brand,treatment,3,18.4,0,0
34498,ctx_category,control,6,4.2,1,1
27733,tv,control,2,15.7,1,1
35208,ctx_category,control,5,25.5,1,0
10865,organic,treatment,3,14.3,0,1
1981,organic,control,2,21.6,0,0
8564,ctx_brand,control,6,1.0,0,0
31406,organic,treatment,5,22.5,0,0
30309,cpa,treatment,8,7.2,1,1
31773,ctx_category,treatment,7,1.8,0,0
35733,ctx_brand,control,5,11.0,0,1
38330,ctx_category,treatment,1,19.1,0,0
27179,organic,control,8,4.2,0,1
33812,social,control,5,10.2,1,0
14618,cpa,control,5,18.9,1,0
1253,organic,treatment,7,7.8,0,0
25279,organic,treatment,5,10.4,0,0
17385,cpa,treatment,3,11.0,1,1
21590,ctx_category,treatment,5,11.1,0,0
13485,ctx_category,control,7,8.6,1,0
39087,ctx_category,treatment,5,5.0,0,0
31144,influencer,control,2,22.7,0,0
3959,ctx_brand,control,6,5.3,1,0
26141,ctx_category,treatment,5,12.6,0,0
30300,ctx_brand,treatment,2,15.9,0,0
109,ctx_category,treatment,7,9.8,0,1
33183,ctx_category,treatment,8,5.7,0,1
33574,organic,treatment,4,14.6,0,0
32379,organic,treatment,7,4.2,0,0
38081,organic,treatment,7,9.6,0,1
25042,organic,control,2,24.1,0,0
26598,influencer,treatment,3,13.7,0,1
21079,ctx_category,control,2,14.8,0,0
18729,organic,treatment,2,22.1,0,0
35685,ctx_category,treatment,2,23.8,0,0
16368,ctx_brand,control,5,15.8,0,0
7261,organic,control,6,3.7,0,1
19738,social,control,6,4.5,1,0
34579,organic,control,5,8.4,0,0
23890,ctx_category,treatment,3,23.2,0,0
34934,ctx_brand,control,5,24.0,0,1
36802,social,control,5,5.0,0,0
28292,ctx_category,control,4,12.9,0,0
34955,tv,control,5,12.5,1,0
27130,organic,treatment,3,10.9,1,1
25142,organic,control,5,10.2,0,1
32176,influencer,treatment,8,4.2,0,0
31591,influencer,treatment,7,3.6,0,0
23378,ctx_category,control,6,4.8,0,1
10646,organic,treatment,3,25.1,1,0
14119,ctx_brand,treatment,6,12.0,0,0
23620,organic,treatment,6,7.5,0,0
13789,ctx_brand,treatment,7,2.3,1,0
1818,organic,control,3,18.8,0,0
7066,organic,treatment,4,12.5,0,1
9302,organic,control,4,24.4,1,0
19173,organic,control,8,6.4,1,1
19242,organic,treatment,3,25.3,1,0
14982,organic,control,2,12.3,0,0
700,social,control,3,19.8,0,0
11537,organic,control,5,3.5,1,1
23328,ctx_brand,control,6,9.0,0,0
3756,ctx_category,treatment,9,6.3,0,0
28301,ctx_category,control,3,12.6,0,0
13797,cpa,treatment,6,14.7,0,0
6323,ctx_category,control,8,7.3,0,0
13912,ctx_category,treatment,7,7.5,1,1
39576,organic,treatment,3,15.4,0,0
35878,organic,treatment,7,6.0,0,1
25575,ctx_category,control,1,14.3,0,0
25798,organic,control,3,18.8,0,0
924,ctx_category,treatment,5,16.7,1,0
13213,organic,treatment,1,20.0,0,0
7860,organic,control,5,4.3,0,1
39954,organic,control,3,27.6,0,0
4192,organic,treatment,3,12.7,0,1
15194,organic,control,6,6.1,0,0
26137,organic,control,5,4.7,0,0
791,ctx_brand,control,5,9.7,0,1
35269,ctx_category,treatment,10,6.2,1,1
22954,ctx_brand,control,2,12.5,0,0
33720,organic,control,11,5.4,0,0
15087,organic,control,1,26.0,0,0
13752,organic,treatment,7,7.6,0,0
21662,organic,treatment,5,2.2,0,1
22140,organic,control,3,10.9,1,0
2028,organic,control,7,1.0,0,1
32944,tv,control,3,14.5,1,0
15164,ctx_category,treatment,7,11.0,0,1
29823,organic,treatment,7,8.1,0,0
7147,ctx_brand,treatment,2,9.4,0,1
11984,ctx_brand,control,7,6.1,0,1
2084,organic,control,5,2.0,0,0
25711,organic,treatment,5,5.7,0,1
17968,organic,treatment,5,18.8,0,0
26139,organic,control,6,4.0,0,0
33652,organic,control,6,11.5,0,0
26291,social,treatment,5,4.5,0,1
20056,organic,treatment,5,5.0,0,1
34306,cpa,control,2,16.5,0,0
11842,ctx_brand,control,3,16.6,0,0
10498,organic,control,6,8.3,0,0
25795,tv,control,3,20.1,0,0
25310,social,control,6,7.1,0,1
931,organic,control,5,10.8,0,0
3967,organic,control,2,18.5,0,0
28288,ctx_category,treatment,4,21.4,0,0
18039,ctx_brand,control,3,16.2,0,0
25518,organic,control,7,8.6,0,0
39170,organic,control,4,11.3,1,0
20380,ctx_brand,control,2,13.1,0,0
12708,organic,treatment,5,11.1,0,1
31905,organic,treatment,4,15.7,0,0
36569,ctx_brand,treatment,8,5.4,0,1
14476,organic,control,6,3.2,0,0
1112,organic,treatment,6,11.2,0,1
13323,ctx_category,treatment,4,20.2,0,0
4187,ctx_category,control,2,17.4,1,0
20587,ctx_category,treatment,3,11.8,0,1
6838,organic,control,5,10.8,0,1
31098,cpa,treatment,8,5.3,1,1
11395,cpa,control,5,9.2,1,0
5404,social,treatment,5,7.6,0,0
30790,ctx_brand,control,6,5.2,0,0
11170,tv,treatment,1,21.8,0,0
16284,organic,control,7,5.2,1,1
37989,cpa,control,4,12.8,0,1
19748,ctx_brand,treatment,6,8.9,1,0
34851,cpa,control,7,4.9,1,0
1693,organic,treatment,5,10.1,0,1
20785,organic,control,3,18.0,0,0
11156,ctx_brand,control,5,5.8,0,0
24053,influencer,treatment,6,7.0,0,1
29522,ctx_brand,treatment,6,1.0,0,1
38106,influencer,control,8,8.5,0,0
425,organic,control,6,5.5,0,0
7183,ctx_category,control,7,4.6,1,1
18127,social,control,2,17.6,1,0
32943,ctx_category,control,2,19.9,0,0
22086,cpa,treatment,7,8.3,1,1
12654,organic,control,4,18.6,0,0
30586,ctx_category,control,3,21.0,0,0
33302,organic,control,2,17.5,0,0
11159,organic,treatment,6,8.6,0,0
39103,influencer,control,5,6.8,0,0
3028,ctx_category,treatment,7,5.1,0,1
30713,social,control,5,11.5,0,1
21416,organic,treatment,1,24.2,0,0
3790,organic,control,2,17.9,0,0
16125,ctx_brand,control,5,8.4,0,1
37410,organic,control,7,5.7,0,0
9982,organic,control,5,8.9,0,1
28193,cpa,treatment,7,5.0,1,1
33237,ctx_category,treatment,5,16.4,0,1
24219,organic,control,2,18.8,0,0
5247,ctx_brand,treatment,3,14.6,0,1
24719,cpa,treatment,5,4.2,0,1
38928,organic,treatment,2,16.2,0,0
29242,ctx_brand,control,5,21.3,0,0
23669,organic,control,5,19.9,0,0
7832,organic,control,6,11.8,1,0
25729,ctx_category,control,7,7.4,0,1
2328,organic,treatment,3,16.8,0,0
23787,organic,treatment,4,15.6,0,1
5128,social,control,5,9.8,0,1
24498,social,control,6,7.6,1,1
14416,ctx_category,control,7,11.4,0,0
37724,ctx_brand,treatment,3,10.1,0,0
84,organic,treatment,6,3.4,1,1
37362,ctx_brand,treatment,1,22.9,0,0
39712,organic,control,1,17.3,0,0
7341,organic,control,5,11.0,0,0
35539,organic,treatment,7,5.6,0,0
17020,tv,treatment,2,30.0,0,0
2654,tv,control,5,13.9,0,0
10662,ctx_category,control,8,9.5,0,0
31203,organic,control,3,22.8,1,0
14848,organic,control,6,2.5,0,1
21614,ctx_category,control,9,8.4,0,1
24490,organic,control,6,7.8,0,1
33316,social,treatment,5,15.8,0,0
23960,organic,control,3,16.4,0,0
39741,organic,treatment,3,21.3,0,0
10803,ctx_category,control,7,3.2,0,1
20259,ctx_brand,control,6,5.8,0,1
15670,organic,treatment,6,6.0,0,0
14699,influencer,treatment,2,23.2,1,0
4554,organic,treatment,3,13.7,0,0
23273,organic,treatment,5,6.6,0,0
720,social,control,4,13.2,0,0
36299,ctx_category,control,2,17.7,0,0
39860,organic,control,2,20.6,0,0
2309,organic,control,6,5.4,0,1
32272,cpa,treatment,5,3.3,1,0
9900,tv,control,3,18.3,0,1
9650,organic,control,2,14.0,1,1
34787,organic,treatment,7,5.8,0,0
34562,influencer,control,9,2.9,0,0
15742,organic,treatment,2,14.4,0,0
1154,ctx_brand,control,8,7.2,0,0
36885,ctx_category,control,8,6.9,0,0
15929,organic,treatment,7,3.8,0,0
35503,ctx_brand,control,7,8.2,0,1
36476,organic,control,8,7.0,0,0
27735,organic,treatment,3,21.1,0,0
14134,ctx_brand,control,1,19.1,0,0
7312,organic,treatment,9,5.2,0,0
11376,organic,treatment,1,25.5,0,0
30565,social,control,3,21.4,0,0
20242,ctx_category,treatment,9,14.9,0,1
35674,organic,treatment,5,4.4,0,1
31221,social,control,1,23.2,0,0
24723,ctx_brand,control,7,10.6,0,1
32661,organic,control,2,19.9,0,1
38378,cpa,control,1,19.3,1,0
130,organic,treatment,2,23.9,0,0
22299,ctx_brand,control,11,4.5,0,0
3050,social,treatment,6,1.0,0,1
18096,ctx_brand,control,3,21.3,0,0
22423,influencer,treatment,6,7.8,0,1
11723,ctx_brand,control,4,20.2,1,0
32119,organic,treatment,5,15.0,0,1
37376,influencer,control,4,13.8,0,0
34704,influencer,control,9,4.4,0,1
34165,organic,control,9,6.9,0,1
39246,social,treatment,3,22.2,0,0
33726,organic,treatment,6,8.8,0,1
26184,organic,control,7,1.0,0,1
39658,organic,treatment,5,10.8,0,0
39512,organic,treatment,5,2.3,1,0
1960,organic,control,7,2.1,0,0
13077,organic,treatment,8,7.7,0,0
22916,organic,treatment,6,4.4,0,1
12309,cpa,treatment,6,6.3,1,1
21555,organic,treatment,6,1.5,0,1
8684,social,treatment,6,4.9,1,0
22527,organic,control,5,6.9,0,0
10106,ctx_brand,control,7,8.9,0,0
23440,influencer,treatment,4,22.9,0,0
16713,ctx_category,treatment,2,18.6,0,0
25657,ctx_category,treatment,5,5.0,0,0
31556,influencer,treatment,5,1.0,0,1
3342,organic,treatment,3,25.6,0,0
17230,organic,control,5,6.0,1,1
17322,organic,control,5,3.3,0,1
14929,cpa,treatment,5,13.1,1,0
37106,ctx_brand,treatment,2,11.6,0,0
3402,ctx_category,treatment,5,5.8,1,1
9564,organic,treatment,6,9.7,0,1
7591,tv,control,9,12.4,1,1
17272,ctx_brand,treatment,3,16.5,0,0
2067,cpa,control,6,1.0,1,1
520,ctx_brand,control,2,14.2,0,0
26537,ctx_brand,control,2,19.8,0,0
5518,organic,control,4,13.9,0,0
21179,ctx_brand,control,7,3.3,0,0
20180,social,treatment,5,3.8,0,0
31182,ctx_category,control,7,1.9,0,1
31064,organic,control,2,21.4,0,0
31043,ctx_category,control,7,8.6,0,0
19505,influencer,treatment,2,13.0,0,0
7628,organic,control,7,7.2,0,0
6705,organic,control,6,3.9,0,0
4558,ctx_brand,control,4,19.6,0,0
4455,organic,control,5,3.5,0,0
893,organic,control,6,9.8,0,0
31114,organic,control,1,24.5,0,0
7359,ctx_brand,control,6,3.9,0,1
30501,ctx_brand,treatment,5,4.7,0,1
19297,organic,treatment,7,6.8,0,1
1612,organic,control,7,2.6,0,1
39591,tv,treatment,6,5.0,0,1
5159,organic,control,5,2.1,0,0
20443,ctx_category,treatment,7,8.7,0,1
17942,organic,treatment,6,11.3,0,1
39067,ctx_category,control,6,4.1,0,1
12154,social,treatment,1,20.2,0,0
3051,organic,treatment,5,12.0,0,0
12387,ctx_brand,treatment,2,18.7,1,0
27541,cpa,treatment,3,19.8,1,0
29101,cpa,control,6,2.4,0,1
17746,social,control,6,1.0,1,0
14017,organic,treatment,6,5.5,0,0
29128,organic,treatment,7,5.5,0,0
32326,social,control,1,15.4,1,0
20039,social,control,2,21.9,0,0
9490,organic,control,4,25.7,1,0
6359,organic,control,6,4.3,0,1
20841,organic,control,7,1.5,0,1
20581,cpa,control,5,3.0,0,0
26627,ctx_category,treatment,2,20.5,0,0
10731,ctx_category,control,5,9.3,0,1
4814,organic,treatment,6,1.0,0,0
30596,organic,treatment,5,2.5,0,1
2718,organic,control,6,6.0,0,0
27235,organic,treatment,2,23.3,0,0
21834,cpa,control,5,21.5,0,0
34253,cpa,control,2,9.6,0,0
17630,organic,control,8,2.9,0,0
589,organic,control,8,6.7,0,1
36357,organic,control,8,4.4,0,1
18373,organic,treatment,5,12.0,1,1
35870,ctx_category,treatment,8,6.7,0,0
19889,organic,control,2,22.2,0,0
9735,ctx_category,treatment,2,17.4,0,0
38267,ctx_category,treatment,5,10.9,0,0
8462,ctx_brand,treatment,2,16.0,0,0
1691,ctx_category,control,3,18.6,0,0
18294,social,treatment,2,16.6,0,1
33471,ctx_brand,treatment,6,7.9,0,0
1852,organic,control,6,5.2,1,0
18817,ctx_category,control,6,3.2,0,1
13698,ctx_brand,control,4,20.8,1,0
1654,organic,treatment,5,5.5,0,1
12150,social,control,6,10.4,1,1
30566,ctx_brand,control,1,21.4,0,0
24592,cpa,treatment,11,1.0,1,1
33799,ctx_category,control,6,9.2,0,1
6929,organic,control,2,22.8,1,0
457,ctx_category,control,2,15.1,0,0
30703,organic,treatment,7,7.1,0,1
35626,organic,control,3,19.8,0,0
11248,ctx_category,treatment,1,18.3,0,0
29845,organic,treatment,9,4.4,1,1
11970,ctx_brand,treatment,2,17.0,0,0
5728,organic,treatment,6,6.5,0,1
3707,organic,control,5,2.0,0,0
2639,ctx_brand,treatment,3,18.9,0,0
6610,ctx_category,control,7,8.8,0,0
21693,cpa,treatment,5,7.7,0,1
26256,organic,treatment,5,12.2,0,1
25948,cpa,control,9,2.9,0,0
5994,ctx_brand,control,6,11.9,0,0
19034,influencer,control,2,22.5,1,0
9201,organic,control,7,7.4,0,0
22135,ctx_brand,control,6,1.0,0,1
26112,social,treatment,4,10.6,1,0
29734,organic,control,6,6.4,0,1
32970,ctx_category,control,3,13.4,0,0
11598,ctx_category,treatment,3,13.5,0,1
34188,ctx_brand,treatment,1,13.7,0,0
1414,ctx_brand,treatment,8,1.0,0,0
38661,ctx_brand,treatment,5,6.1,0,1
812,ctx_brand,control,5,1.0,0,1
28162,influencer,treatment,2,13.9,0,0
27635,ctx_brand,treatment,5,5.8,0,0
23574,organic,treatment,3,19.0,1,1
8283,organic,control,5,1.0,0,1
20501,cpa,control,8,7.6,1,1
26913,ctx_category,treatment,2,13.5,0,1
31311,ctx_brand,control,2,24.9,0,0
32493,organic,control,2,9.6,0,0
34349,ctx_category,treatment,2,17.6,1,0
8221,social,treatment,6,6.4,1,1
22480,ctx_category,treatment,2,17.3,1,0
13846,cpa,treatment,8,12.3,0,0
29397,influencer,control,2,22.1,0,0
24330,organic,treatment,5,20.4,0,0
13229,ctx_brand,treatment,7,8.2,0,1
1592,organic,treatment,6,6.8,0,1
1074,social,treatment,3,16.7,1,0
13303,organic,treatment,1,20.6,0,0
15319,organic,treatment,2,14.7,0,1
3219,ctx_brand,control,4,15.5,0,0
8097,ctx_category,control,7,4.7,1,0
31617,organic,control,3,11.3,0,0
1307,ctx_category,control,7,9.5,0,0
32293,organic,treatment,5,18.2,1,0
33890,ctx_brand,treatment,5,5.7,0,0
8834,ctx_category,treatment,1,15.2,0,0
39085,influencer,control,7,5.7,0,1
36894,organic,treatment,7,11.1,0,1
34062,organic,treatment,9,5.2,0,0
31003,cpa,treatment,6,2.0,1,0
19772,ctx_category,control,8,4.5,0,1
21569,organic,control,3,10.8,0,1
4291,organic,control,9,4.3,0,0
21349,cpa,treatment,2,25.3,0,0
28695,ctx_category,treatment,7,6.9,1,1
20864,organic,treatment,6,2.9,0,1
39122,cpa,treatment,5,25.1,0,0
21368,organic,control,4,20.9,0,0
15726,organic,treatment,8,1.0,0,1
24471,ctx_category,control,5,1.0,0,1
33753,organic,treatment,3,18.1,0,0
17113,ctx_brand,treatment,6,9.2,0,1
7639,ctx_brand,control,6,11.2,0,0
6212,ctx_brand,treatment,5,11.4,0,1
6228,organic,control,6,4.4,0,1
2859,organic,treatment,5,17.8,0,0
35412,tv,treatment,2,25.0,1,0
17011,organic,treatment,7,9.1,0,0
13985,ctx_category,control,5,5.7,0,1
1407,organic,treatment,7,7.1,0,0
9074,ctx_brand,control,6,2.6,0,1
18669,organic,control,2,20.3,0,0
21363,organic,control,5,18.8,0,0
17961,ctx_brand,treatment,5,3.6,0,1
28484,organic,control,2,22.8,1,0
35246,ctx_brand,treatment,7,8.3,0,1
22419,ctx_category,treatment,6,4.3,0,1
25723,organic,treatment,2,19.3,0,0
17723,cpa,treatment,7,9.0,0,1
26388,organic,control,6,7.1,0,0
38100,ctx_brand,control,9,4.5,0,1
39900,organic,control,6,2.6,0,1
16574,organic,control,7,12.3,0,0
12560,social,treatment,2,16.3,1,0
4389,tv,treatment,6,1.0,0,1
33687,organic,control,7,1.5,0,0
7211,organic,treatment,8,10.4,0,0
2341,organic,control,5,10.1,0,0
17282,ctx_brand,treatment,5,6.5,0,1
16270,organic,control,6,2.8,0,0
38116,ctx_category,control,1,19.6,0,0
11998,organic,treatment,3,19.9,1,0
9817,organic,control,4,19.1,0,0
716,organic,treatment,2,11.4,1,0
13630,ctx_category,control,2,28.1,1,0
14652,organic,control,3,21.5,0,0
38930,organic,treatment,6,3.5,0,1
39944,cpa,control,3,13.7,0,1
27796,organic,control,7,8.4,1,0
39571,organic,control,2,23.6,0,0
38787,organic,treatment,6,3.2,0,1
18236,organic,control,5,8.3,0,0
18345,ctx_brand,treatment,2,21.1,0,0
14191,ctx_brand,control,4,17.4,0,0
14786,cpa,control,5,13.8,1,0
5854,organic,control,5,1.5,0,1
36530,cpa,treatment,6,16.5,0,0
36218,organic,treatment,2,17.3,0,0
521,cpa,treatment,6,6.5,0,0
28950,influencer,control,2,26.2,0,0
14167,social,treatment,7,7.1,1,1
38868,organic,control,7,6.2,0,1
12623,ctx_category,control,5,5.0,0,1
39841,social,treatment,8,7.6,1,0
6076,ctx_brand,treatment,6,7.9,0,1
5689,organic,treatment,2,15.7,0,0
34684,organic,treatment,6,5.6,0,1
21544,social,treatment,7,3.7,0,1
7615,organic,treatment,5,9.7,0,0
11989,ctx_brand,control,1,20.9,0,0
28811,organic,control,5,4.7,1,1
31196,cpa,control,6,9.7,1,0
9136,social,control,2,12.5,0,0
28676,cpa,treatment,3,10.5,1,1
33143,cpa,control,1,19.8,0,0
37097,organic,control,3,15.8,0,1
5331,organic,control,6,9.9,0,1
19771,cpa,control,8,6.2,0,0
31601,ctx_category,control,7,6.2,0,0
